Material,ID,Configuration,Total energy [eV/atom],Band gap [eV],Volume [Å3/atom],# of ionic steps,Converged
NbN,21329,static_lda,-11.061,0.0,12.931,1.0,True
NbN,1223414,relaxation,-9.865,0.0,13.608,3.0,True
NbN,1223414,static,-9.863,0.0,13.608,1.0,True
NbN,1108183,relaxation_0,-9.741,0.0,12.508,54.0,False
NbN,1108183,relaxation,-9.806,0.0,12.634,7.0,True
NbN,1108183,static,-9.81,0.0,12.634,1.0,True
NbN,305295,initialize,-7.099,0.0,20.623,1.0,True
NbN,305295,coarse_relax,-9.98,0.0,10.543,7.0,True
NbN,305295,fine_relax,-9.651,0.0,10.409,3.0,True
NbN,305295,standard,-9.638,0.0,10.409,1.0,True
NbN,305295,static,-9.638,0.0,10.406,1.0,True
NbN,305295,relaxation,-9.638,0.0,10.406,3.0,True
NbN,336837,initialize,-6.685,0.0,20.623,1.0,True
NbN,336837,coarse_relax,-9.963,0.0,10.437,14.0,True
NbN,336837,fine_relax,-9.64,0.0,10.402,3.0,True
NbN,336837,standard,-9.637,0.0,10.402,1.0,True
NbN,336837,static,-9.448,0.0,10.4,1.0,True
NbN,336837,relaxation,-9.635,0.0,10.4,3.0,True
PtN,1108193,relaxation_0,-6.259,0.0,11.751,60.0,False
PtN,1108193,relaxation,-6.323,0.0,11.831,7.0,True
PtN,1108193,static,-6.324,0.0,11.831,1.0,True
PtN,1223426,relaxation,-6.073,0.0,13.509,3.0,True
PtN,1223426,static,-6.067,0.0,13.509,1.0,True
PtN,20743,static,-6.066,0.0,13.47,1.0,True
PtN,20743,coarse_relax,-6.109,0.0,12.828,3.0,True
PtN,20743,standard,-6.065,0.0,13.423,1.0,True
PtN,20743,fine_relax,-6.065,0.0,13.423,7.0,True
PtN,20742,static_0,,,,,True
PtN,20742,static,-5.864,0.0,11.437,1.0,True
PtN,20742,coarse_relax,-5.899,0.0,10.865,7.0,True
PtN,20742,standard,-5.863,0.0,11.356,1.0,True
PtN,20742,fine_relax,-5.862,0.0,11.356,4.0,True
PtN,1104792,relaxation,-5.815,0.0,11.224,3.0,True
PtN,1104792,static,-5.809,0.0,11.224,1.0,True
PtN,20744,static,-5.809,0.0,11.18,1.0,True
PtN,20744,coarse_relax,-5.835,0.0,10.628,3.0,True
PtN,20744,standard,-5.807,0.0,11.145,1.0,True
PtN,20744,fine_relax,-5.804,0.0,11.145,4.0,True
PtN,326691,initialize,-4.024,0.0,19.17,1.0,True
PtN,326691,coarse_relax,-6.043,0.0,11.016,13.0,True
PtN,326691,fine_relax,-5.807,0.0,11.17,6.0,True
PtN,326691,standard,-5.805,0.0,11.17,1.0,True
PtN,326691,static,-5.808,0.0,11.215,1.0,True
PtN,326691,relaxation,-5.813,0.0,11.215,7.0,True
PtN,1230397,relaxation,-5.584,0.0,11.683,3.0,True
PtN,1230397,static,-5.583,0.0,11.683,1.0,True
PtN,305607,initialize,-4.041,0.0,19.17,1.0,True
PtN,305607,coarse_relax,-5.744,0.0,11.164,5.0,True
PtN,305607,fine_relax,-5.404,0.0,11.088,3.0,True
PtN,305607,standard,-5.387,0.0,11.088,1.0,True
PtN,305607,static,-5.387,0.0,11.084,1.0,True
PtN,305607,relaxation,-5.394,0.0,11.084,3.0,True
PtN,337149,initialize,-3.924,0.0,19.17,1.0,True
PtN,337149,coarse_relax,-5.707,0.0,11.062,11.0,True
PtN,337149,fine_relax,-5.399,0.0,11.083,4.0,True
PtN,337149,standard,-5.384,0.0,11.083,1.0,True
PtN,337149,static,-5.073,0.0,11.054,1.0,True
PtN,337149,relaxation,-5.383,0.0,11.054,3.0,True
BeN,1218715,relaxation,-6.128,0.0,7.578,3.0,True
BeN,1218715,static,-6.122,0.0,7.578,1.0,True
BeN,1104368,relaxation,-6.002,0.0,6.329,3.0,True
BeN,1104368,static,-5.996,0.0,6.329,1.0,True
BeN,1228394,relaxation,-5.997,0.0,6.541,5.0,True
BeN,1228394,static,-5.991,0.0,6.541,1.0,True
BeN,1234862,relaxation,-5.988,0.0,6.299,3.0,True
BeN,1234862,static,-5.984,0.0,6.299,1.0,True
BeN,1108154,relaxation_0,-5.95,0.0,8.236,60.0,False
BeN,1108154,relaxation_1,-5.952,0.0,7.464,23.0,False
BeN,1108154,relaxation,-5.936,0.0,7.396,5.0,True
BeN,1108154,static,-5.934,0.0,7.396,1.0,True
BeN,305182,initialize,-3.51,0.0,15.668,1.0,True
BeN,305182,coarse_relax,-5.645,0.0,6.716,4.0,True
BeN,305182,fine_relax,-5.314,0.0,6.574,3.0,True
BeN,305182,standard,-5.302,0.0,6.574,1.0,True
BeN,305182,static,-5.303,0.0,6.578,1.0,True
BeN,305182,relaxation,-5.309,0.0,6.578,3.0,True
BeN,336724,initialize,-3.3,0.0,15.668,1.0,True
BeN,336724,coarse_relax,-5.643,0.0,6.693,8.0,True
BeN,336724,fine_relax,-5.306,0.0,6.572,3.0,True
BeN,336724,standard,-5.3,0.0,6.572,1.0,True
BeN,336724,static,-5.299,0.0,6.519,1.0,True
BeN,336724,relaxation,-5.248,0.0,6.519,3.0,True
CoN,14433,coarse_relax,-7.707,,9.119,5.0,False
CoN,14433,standard,-7.607,0.0,9.471,1.0,True
CoN,14433,fine_relax,-7.609,0.0,9.471,4.0,True
CoN,14433,static,-7.608,0.0,9.522,1.0,True
CoN,1225480,relaxation,-7.555,0.0,9.522,3.0,True
CoN,1225480,static,-7.549,0.0,9.522,1.0,True
CoN,1225480,Co_lowspin,-7.555,0.0,9.522,3.0,True
CoN,1473830,relaxation_0,-7.418,0.0,8.047,18.0,False
CoN,1473830,relaxation,-7.386,0.0,7.948,3.0,True
CoN,1473830,Co_lowspin_0,-7.42,0.0,8.113,27.0,False
CoN,1473830,Co_lowspin,-7.388,0.0,8.003,3.0,True
CoN,1473830,static,-7.383,0.0,8.003,1.0,True
CoN,1472960,relaxation_0,-7.417,0.0,8.013,17.0,False
CoN,1472960,relaxation,-7.386,0.0,7.905,3.0,True
CoN,1472960,Co_lowspin_0,-7.416,0.0,8.011,18.0,False
CoN,1472960,Co_lowspin,-7.386,0.0,7.905,3.0,True
CoN,1472960,static,-7.382,0.0,7.905,1.0,True
CoN,1472464,relaxation_0,-7.421,0.0,8.042,10.0,False
CoN,1472464,relaxation,-7.385,0.0,7.914,3.0,True
CoN,1472464,Co_lowspin_0,-7.421,0.0,8.021,9.0,False
CoN,1472464,Co_lowspin,-7.385,0.0,7.914,3.0,True
CoN,1472464,static,-7.381,0.0,7.914,1.0,True
CoN,1104067,relaxation,-7.209,0.0,7.927,3.0,True
CoN,1104067,static,-7.205,0.0,7.927,1.0,True
CoN,1104067,Co_lowspin,-7.209,0.0,7.898,3.0,True
CoN,325965,initialize,-4.685,0.0,17.146,1.0,True
CoN,325965,coarse_relax,-7.522,0.0,7.931,12.0,True
CoN,325965,fine_relax,-7.22,0.0,7.932,6.0,True
CoN,325965,standard,-7.204,0.0,7.932,1.0,True
CoN,325965,relaxation,-7.209,0.0,7.919,3.0,True
CoN,325965,Co_lowspin_0,-7.24,0.0,8.026,14.0,False
CoN,325965,Co_lowspin,-7.209,0.0,7.896,3.0,True
CoN,325965,static,-7.204,0.0,7.919,1.0,True
CoN,22533,relaxation,-7.209,0.0,7.927,3.0,True
CoN,22533,coarse_relax,-7.451,,7.77,4.0,False
CoN,22533,standard,-7.204,0.0,7.902,1.0,True
CoN,22533,fine_relax,-7.215,0.0,7.902,3.0,True
CoN,1743338,Co_lowspin_0,-7.14,0.0,8.039,3.0,False
CoN,1743338,relaxation,-7.129,0.0,7.997,4.0,True
CoN,1743338,Co_lowspin,-7.127,0.0,8.044,3.0,True
CoN,1743338,static_lowspin,-7.126,0.0,8.044,1.0,True
CoN,1743338,static,-7.125,0.0,7.997,1.0,True
CoN,1108159,relaxation_0,-7.049,0.0,11.772,60.0,False
CoN,1108159,relaxation,-7.098,0.0,11.73,16.0,True
CoN,1108159,Co_lowspin_0,-7.048,0.0,11.671,60.0,False
CoN,1108159,Co_lowspin,-7.096,0.0,11.703,15.0,True
CoN,1108159,static,-7.097,0.0,11.73,1.0,True
CoN,1219801,relaxation,-6.744,0.0,7.859,3.0,True
CoN,1219801,static,-6.737,0.0,7.859,1.0,True
CoN,1219801,Co_lowspin,-6.744,0.0,7.859,3.0,True
CoN,304881,initialize,-4.901,0.0,17.146,1.0,True
CoN,304881,coarse_relax,-7.098,0.0,7.99,5.0,True
CoN,304881,fine_relax,-6.755,0.0,7.881,4.0,True
CoN,304881,standard,-6.739,0.0,7.881,1.0,True
CoN,304881,relaxation,-6.745,0.0,7.854,3.0,True
CoN,304881,Co_lowspin_0,-6.778,0.0,8.007,4.0,False
CoN,304881,Co_lowspin,-6.745,0.0,7.854,3.0,True
CoN,304881,static,-6.694,0.0,7.854,1.0,True
CoN,336423,initialize,-4.7,0.0,17.146,1.0,True
CoN,336423,coarse_relax,-7.051,0.0,7.87,7.0,True
CoN,336423,fine_relax,-6.68,0.0,7.858,8.0,True
CoN,336423,standard,-6.668,0.0,7.858,1.0,True
CoN,336423,relaxation,-6.591,0.0,7.711,3.0,True
CoN,336423,Co_lowspin_0,-6.764,0.0,7.968,12.0,False
CoN,336423,Co_lowspin,-6.631,0.0,7.825,3.0,True
CoN,336423,static,-6.619,0.0,7.825,1.0,True
InN,1277980,relaxation,-5.445,0.0,15.802,3.0,True
InN,1277980,static,-5.439,0.2,15.802,1.0,True
InN,4825,static,-5.438,0.3,15.766,1.0,True
InN,4825,coarse_relax,-5.444,0.0,14.737,7.0,True
InN,4825,standard,-5.437,0.3,15.713,1.0,True
InN,4825,fine_relax,-5.423,,15.713,5.0,False
InN,4825,static_lda,-6.185,0.3,15.078,1.0,True
InN,1441865,relaxation,-5.432,0.0,15.77,3.0,True
InN,1441865,static,-5.438,0.4,15.77,1.0,True
InN,1222998,relaxation,-5.437,0.0,15.924,3.0,True
InN,1222998,static,-5.43,0.2,15.924,1.0,True
InN,7530,relaxation,-5.43,0.0,15.862,3.0,True
InN,7530,static,-5.43,0.3,15.862,1.0,True
InN,7530,coarse_relax,-5.397,0.5,14.695,3.0,True
InN,7530,standard,-5.427,0.2,15.729,1.0,True
InN,7530,fine_relax,-5.411,,15.729,5.0,False
InN,7530,static_lda,-6.174,0.3,15.109,1.0,True
InN,1443825,relaxation_0,-5.042,0.0,14.117,9.0,False
InN,1443825,relaxation_1,-5.302,0.0,14.935,5.0,False
InN,1443825,relaxation,-5.319,0.0,15.026,3.0,True
InN,1443825,static,-5.319,0.0,15.026,1.0,True
InN,1104906,relaxation,-5.234,0.0,13.208,4.0,True
InN,1104906,static,-5.23,0.0,13.208,1.0,True
InN,20081,static,-5.229,0.3,12.806,1.0,True
InN,20081,coarse_relax,-5.241,0.0,12.048,5.0,True
InN,20081,standard,-5.228,0.3,12.784,1.0,True
InN,20081,fine_relax,-5.216,,12.784,10.0,False
InN,20081,static_lda,-6.024,0.7,12.247,1.0,True
InN,326805,initialize,-3.001,0.0,24.662,1.0,True
InN,326805,coarse_relax,-5.488,1.1,12.657,14.0,True
InN,326805,fine_relax,-5.23,1.3,12.858,7.0,True
InN,326805,standard,-5.229,0.0,12.858,1.0,True
InN,326805,static,-5.227,0.2,12.854,1.0,True
InN,326805,relaxation,-5.23,0.0,12.854,7.0,True
InN,1108173,relaxation_0,-5.089,0.0,15.055,60.0,False
InN,1108173,relaxation_1,-5.125,0.0,15.188,21.0,False
InN,1108173,relaxation,-5.1,0.0,14.966,11.0,True
InN,1108173,static,-5.095,0.2,14.966,1.0,True
InN,1472977,relaxation_0,-5.033,0.0,13.061,22.0,False
InN,1472977,relaxation,-5.067,0.0,13.203,5.0,True
InN,1472977,static,-5.066,0.0,13.203,1.0,True
InN,1229969,relaxation,-4.87,0.0,13.29,8.0,True
InN,1229969,static,-4.868,0.0,13.29,1.0,True
InN,305721,initialize,-3.332,0.0,24.662,1.0,True
InN,305721,coarse_relax,-4.68,0.0,13.239,4.0,True
InN,305721,fine_relax,-4.332,0.0,12.97,3.0,True
InN,305721,standard,-4.318,0.0,12.97,1.0,True
InN,305721,static,-4.32,0.0,13.257,1.0,True
InN,305721,relaxation,-4.321,0.0,13.257,4.0,True
InN,337263,initialize,-2.908,0.0,24.662,1.0,True
InN,337263,coarse_relax,-4.314,0.0,13.215,9.0,True
InN,337263,fine_relax,-3.941,0.0,12.027,6.0,True
InN,337263,standard,-4.23,0.0,12.027,1.0,True
InN,337263,static,-4.312,0.0,13.15,1.0,True
InN,337263,relaxation,-4.239,0.0,13.15,4.0,True
MgN,1103960,relaxation,-5.027,0.0,10.417,3.0,True
MgN,1103960,static,-5.02,0.0,10.417,1.0,True
MgN,1235034,relaxation,-5.026,0.0,10.366,3.0,True
MgN,1235034,static,-5.02,0.0,10.366,1.0,True
MgN,1226768,relaxation,-4.967,0.0,12.3,3.0,True
MgN,1226768,static,-4.964,0.0,12.3,1.0,True
MgN,1230254,relaxation,-4.942,0.0,10.616,3.0,True
MgN,1230254,static,-4.939,0.0,10.616,1.0,True
MgN,1221089,relaxation,-4.806,0.0,10.698,3.0,True
MgN,1221089,static,-4.801,0.0,10.698,1.0,True
MgN,304774,initialize,-3.143,0.0,23.232,1.0,True
MgN,304774,coarse_relax,-5.08,0.0,9.965,4.0,True
MgN,304774,fine_relax,-4.748,0.0,9.703,3.0,True
MgN,304774,standard,-4.735,0.0,9.703,1.0,True
MgN,304774,static,-4.735,0.0,9.717,1.0,True
MgN,304774,relaxation,-4.742,0.0,9.717,3.0,True
MgN,1223283,relaxation,-4.74,0.0,13.558,3.0,True
MgN,1223283,static,-4.733,0.0,13.558,1.0,True
MgN,1108179,relaxation_0,-4.674,0.0,11.035,53.0,False
MgN,1108179,relaxation,-4.668,0.0,11.027,5.0,True
MgN,1108179,static,-4.666,0.0,11.027,1.0,True
MgN,336316,initialize,-2.748,0.0,23.232,1.0,True
MgN,336316,coarse_relax,-5.057,0.0,9.869,9.0,True
MgN,336316,fine_relax,-4.747,0.0,9.687,3.0,True
MgN,336316,standard,-4.734,0.0,9.687,1.0,True
MgN,336316,static,-4.573,0.0,9.672,1.0,True
MgN,336316,relaxation,-4.73,0.0,9.672,3.0,True
NiN,1223416,relaxation,-6.502,0.0,9.975,3.0,True
NiN,1223416,static,-6.496,0.0,9.975,1.0,True
NiN,20468,static,-6.496,0.0,9.966,1.0,True
NiN,20468,coarse_relax,-6.567,,9.475,3.0,False
NiN,20468,standard,-6.494,0.0,9.906,1.0,True
NiN,20468,fine_relax,-6.493,0.0,9.906,4.0,True
NiN,1226901,relaxation,-6.483,0.0,10.011,3.0,True
NiN,1226901,static,-6.479,0.0,10.011,1.0,True
NiN,1108185,relaxation_0,-6.388,0.0,9.027,60.0,False
NiN,1108185,relaxation,-6.395,0.0,9.005,7.0,True
NiN,1108185,static,-6.393,0.0,9.005,1.0,True
NiN,1103592,relaxation,-6.312,0.0,8.342,4.0,True
NiN,1103592,static,-6.309,0.0,8.342,1.0,True
NiN,325490,initialize,-3.947,0.0,17.091,1.0,True
NiN,325490,coarse_relax,-6.605,0.0,8.292,18.0,True
NiN,325490,fine_relax,-6.318,0.0,8.294,21.0,True
NiN,325490,standard,-6.308,0.0,8.294,1.0,True
NiN,325490,static,-6.306,0.0,8.212,1.0,True
NiN,325490,relaxation,-6.31,0.0,8.212,4.0,True
NiN,1230387,relaxation,-6.171,0.0,8.486,3.0,True
NiN,1230387,static,-6.165,0.0,8.486,1.0,True
NiN,1221222,relaxation,-5.85,0.0,8.201,3.0,True
NiN,1221222,static,-5.842,0.0,8.201,1.0,True
NiN,304406,initialize,-4.119,0.0,17.091,1.0,True
NiN,304406,coarse_relax,-6.198,0.0,8.333,8.0,True
NiN,304406,fine_relax,-5.858,0.0,8.121,4.0,True
NiN,304406,standard,-5.838,0.0,8.121,1.0,True
NiN,304406,static,-5.838,0.0,8.117,1.0,True
NiN,304406,relaxation,-5.844,0.0,8.117,3.0,True
NiN,335948,initialize,-3.93,0.0,17.091,1.0,True
NiN,335948,coarse_relax,-6.183,0.0,8.21,19.0,True
NiN,335948,fine_relax,-5.475,0.0,7.785,4.0,True
NiN,335948,standard,-5.518,0.0,7.785,1.0,True
NiN,335948,static,-5.74,0.0,8.102,1.0,True
NiN,335948,relaxation,-5.838,0.0,8.102,3.0,True
RbN,1108195,relaxation_0,-3.471,0.0,18.701,60.0,False
RbN,1108195,relaxation_1,-3.545,0.0,21.016,18.0,False
RbN,1108195,relaxation,-3.6,0.0,21.974,11.0,True
RbN,1108195,static,-3.612,0.0,21.974,1.0,True
RbN,304466,initialize,-2.219,0.0,57.929,1.0,True
RbN,304466,coarse_relax,-3.23,0.0,22.665,8.0,True
RbN,304466,fine_relax,-2.897,0.0,21.658,3.0,True
RbN,304466,standard,-2.866,0.0,21.658,1.0,True
RbN,304466,static,-2.863,0.0,21.367,1.0,True
RbN,304466,relaxation,-2.866,0.0,21.367,3.0,True
RbN,336008,initialize,-1.733,0.0,57.929,1.0,True
RbN,336008,coarse_relax,-3.066,0.0,20.485,10.0,True
RbN,336008,fine_relax,-2.712,0.0,19.756,3.0,True
RbN,336008,standard,-2.837,0.0,19.756,1.0,True
RbN,336008,static,-2.825,0.0,20.799,1.0,True
RbN,336008,relaxation,-2.855,0.0,20.799,3.0,True
RbN,1230399,relaxation,-2.773,0.0,24.895,3.0,True
RbN,1230399,static,-2.756,0.0,24.895,1.0,True
RbN,325550,initialize,-1.87,0.0,57.929,1.0,True
RbN,325550,coarse_relax,-3.118,0.0,25.895,5.0,True
RbN,325550,fine_relax,-2.794,0.0,24.578,4.0,True
RbN,325550,standard,-2.745,0.0,24.578,1.0,True
RbN,325550,static,-2.738,0.0,23.844,1.0,True
RbN,325550,relaxation,-2.746,0.0,23.844,3.0,True
RbN,1103652,relaxation,-2.745,0.0,23.747,3.0,True
RbN,1103652,static,-2.738,0.0,23.747,1.0,True
RbN,1223428,relaxation,-2.609,0.0,32.777,3.0,True
RbN,1223428,static,-2.594,0.0,32.777,1.0,True
SrN,25429,static,-5.529,0.0,21.154,1.0,True
SrN,25429,coarse_relax,-5.626,,18.811,29.0,False
SrN,25429,standard,-5.517,0.0,20.392,1.0,True
SrN,25429,fine_relax,-5.5,,20.392,13.0,False
SrN,1106254,relaxation,-5.051,0.0,18.831,3.0,True
SrN,1106254,static,-5.046,0.0,18.831,1.0,True
SrN,1235044,relaxation,-5.05,0.0,18.842,3.0,True
SrN,1235044,static,-5.046,0.0,18.842,1.0,True
SrN,1230410,relaxation,-4.898,0.0,18.68,3.0,True
SrN,1230410,static,-4.893,0.0,18.68,1.0,True
SrN,307069,initialize,-3.443,0.0,39.172,1.0,True
SrN,307069,coarse_relax,-5.21,0.0,16.998,6.0,True
SrN,307069,fine_relax,-4.873,0.0,16.605,3.0,True
SrN,307069,standard,-4.848,0.0,16.605,1.0,True
SrN,307069,static,-4.847,0.0,16.565,1.0,True
SrN,307069,relaxation,-4.857,0.0,16.565,3.0,True
SrN,338611,initialize,-2.687,0.0,39.172,1.0,True
SrN,338611,coarse_relax,-4.9,0.0,15.683,7.0,True
SrN,338611,fine_relax,-4.542,0.0,15.482,3.0,True
SrN,338611,standard,-4.526,0.0,15.482,1.0,True
SrN,338611,static,-4.825,0.0,16.429,1.0,True
SrN,338611,relaxation,-4.711,0.0,16.429,5.0,True
SrN,1223439,relaxation,-4.818,0.0,23.405,3.0,True
SrN,1223439,static,-4.813,0.0,23.405,1.0,True
SrN,1108204,relaxation_0,-4.73,0.0,19.242,42.0,False
SrN,1108204,relaxation,-4.742,0.0,19.407,10.0,True
SrN,1108204,static,-4.747,0.0,19.407,1.0,True
WN,1482481,relaxation,-10.986,0.0,11.029,3.0,True
WN,1482481,static,-10.983,0.0,11.029,1.0,True
WN,668987,relaxation,-10.725,0.0,10.341,3.0,True
WN,668987,static,-10.718,0.0,10.341,1.0,True
WN,13637,static,-10.718,0.0,10.325,1.0,True
WN,13637,coarse_relax,-10.726,0.0,9.93,5.0,True
WN,13637,standard,-10.717,0.0,10.303,1.0,True
WN,13637,fine_relax,-10.716,0.0,10.303,5.0,True
WN,1230421,relaxation,-10.72,0.0,10.317,3.0,True
WN,1230421,static,-10.717,0.0,10.317,1.0,True
WN,327716,initialize,-7.358,0.0,19.552,1.0,True
WN,327716,coarse_relax,-10.846,0.0,10.236,14.0,True
WN,327716,fine_relax,-10.53,0.0,10.222,5.0,True
WN,327716,standard,-10.522,0.0,10.222,1.0,True
WN,327716,static,-10.522,0.0,10.221,1.0,True
WN,327716,relaxation,-10.524,0.0,10.221,3.0,True
WN,1108215,relaxation_0,-10.383,0.0,11.463,60.0,False
WN,1108215,relaxation,-10.498,0.0,11.443,17.0,True
WN,1108215,static,-10.502,0.0,11.443,1.0,True
WN,21335,static,-10.445,0.0,12.679,1.0,True
WN,21335,coarse_relax,-10.532,,12.213,4.0,False
WN,21335,standard,-10.445,0.0,12.613,1.0,True
WN,21335,fine_relax,-10.446,0.0,12.613,4.0,True
WN,1223450,relaxation,-10.447,0.0,12.634,3.0,True
WN,1223450,static,-10.445,0.0,12.634,1.0,True
WN,1105817,relaxation,-10.313,0.0,10.31,3.0,True
WN,1105817,static,-10.308,0.0,10.31,1.0,True
WN,5834,relaxation,-10.305,0.0,10.293,3.0,True
WN,5834,static,-10.308,0.0,10.293,1.0,True
WN,5834,coarse_relax_1,-10.09,,9.717,4.0,False
WN,5834,coarse_relax,-10.09,,9.716,4.0,False
WN,5834,standard,-10.306,0.0,10.269,1.0,True
WN,5834,fine_relax,-10.296,,10.269,5.0,False
WN,30778,relaxation,-10.305,0.0,10.293,3.0,True
WN,30778,static,-10.308,0.0,10.293,1.0,True
WN,30778,standard,-10.307,0.0,10.269,1.0,True
WN,30778,fine_relax,-10.296,0.0,10.269,5.0,True
WN,306632,initialize,-7.372,0.0,19.552,1.0,True
WN,306632,coarse_relax,-10.298,0.0,10.163,8.0,True
WN,306632,fine_relax,-9.974,0.0,10.064,3.0,True
WN,306632,standard,-9.95,0.0,10.064,1.0,True
WN,306632,static,-9.95,0.0,10.07,1.0,True
WN,306632,relaxation,-9.95,0.0,10.07,3.0,True
WN,338174,initialize,-7.132,0.0,19.552,1.0,True
WN,338174,coarse_relax,-10.283,0.0,10.097,12.0,True
WN,338174,fine_relax,-9.967,0.0,10.063,3.0,True
WN,338174,standard,-9.951,0.0,10.063,1.0,True
WN,338174,static,-9.779,0.0,10.048,1.0,True
WN,338174,relaxation,-9.953,0.0,10.048,3.0,True
BN,109277,static,-8.771,4.4,8.835,1.0,True
BN,109277,static_lda,-9.647,4.1,8.629,1.0,True
BN,5429,static,-8.762,3.5,9.075,1.0,True
BN,5429,coarse_relax,-8.842,,8.015,7.0,False
BN,5429,standard,-8.742,2.9,8.598,1.0,True
BN,5429,fine_relax,-8.716,,8.598,7.0,False
BN,5429,static_lda,-9.636,3.5,9.374,1.0,True
BN,105062,static,-8.751,4.2,8.235,1.0,True
BN,105062,relaxation_lda,-9.647,0.0,8.641,3.0,True
BN,105062,static_lda,-9.647,4.1,8.641,1.0,True
BN,20622,static,-8.75,4.1,8.187,1.0,True
BN,20622,coarse_relax,-8.775,,7.163,7.0,False
BN,20622,standard,-8.73,4.1,7.842,1.0,True
BN,20622,fine_relax,-8.692,,7.842,7.0,False
BN,20622,relaxation_lda,-9.648,0.0,8.557,3.0,True
BN,20622,static_lda,-9.648,4.0,8.557,1.0,True
BN,20623,static,-8.75,4.4,8.189,1.0,True
BN,20623,coarse_relax,-8.774,,7.219,5.0,False
BN,20623,standard,-8.731,4.3,7.869,1.0,True
BN,20623,fine_relax,-8.696,,7.869,7.0,False
BN,20623,relaxation_lda,-9.648,0.0,8.566,3.0,True
BN,20623,static_lda,-9.648,4.3,8.566,1.0,True
BN,1218562,relaxation,-8.713,5.2,5.871,3.0,True
BN,1218562,static,-8.71,4.8,5.871,1.0,True
BN,1236347,relaxation,-8.709,4.9,5.866,3.0,True
BN,1236347,static,-8.709,4.6,5.866,1.0,True
BN,1236326,relaxation,-8.709,5.1,5.866,3.0,True
BN,1236326,relaxation_lda,-9.71,4.9,5.747,3.0,True
BN,1236326,static,-8.709,4.8,5.866,1.0,True
BN,1236326,static_lda,-9.709,4.5,5.747,1.0,True
BN,1236324,relaxation,-8.699,5.1,5.846,3.0,True
BN,1236324,relaxation_1,-8.604,,5.716,4.0,False
BN,1236324,relaxation_0,-6.603,,4.667,7.0,False
BN,1236324,relaxation_lda,-9.709,4.9,5.747,3.0,True
BN,1236324,relaxation_lda_1,-9.708,,5.751,3.0,False
BN,1236324,relaxation_lda_0,-9.52,,5.451,7.0,False
BN,1236324,static,-8.709,4.8,5.846,1.0,True
BN,1236324,static_lda,-9.709,4.5,5.747,1.0,True
BN,7497,static,-8.692,5.4,5.872,1.0,True
BN,7497,coarse_relax,-8.724,,5.551,3.0,False
BN,7497,standard,-8.69,5.3,5.842,1.0,True
BN,7497,fine_relax,-8.673,,5.842,4.0,False
BN,7497,static_lda,-9.691,5.2,5.763,1.0,True
BN,20626,static,-8.648,1.7,8.88,1.0,True
BN,20626,coarse_relax_1,-8.706,,8.271,20.0,False
BN,20626,coarse_relax,-8.613,1.3,8.026,19.0,True
BN,20626,standard,-8.637,1.8,8.61,1.0,True
BN,20626,fine_relax,-8.612,,8.61,10.0,False
BN,20626,static_lda,-9.547,1.6,8.724,1.0,True
BN,20624,static,-8.607,5.0,6.135,1.0,True
BN,20624,coarse_relax,-8.635,,5.785,5.0,False
BN,20624,standard,-8.606,5.0,6.102,1.0,True
BN,20624,fine_relax,-8.588,,6.102,5.0,False
BN,20624,static_lda,-9.589,4.7,6.021,1.0,True
BN,105067,static,-8.564,3.6,7.797,1.0,True
BN,105067,static_lda,-9.468,3.5,7.607,1.0,True
BN,20627,static,-8.557,3.4,7.624,1.0,True
BN,20627,coarse_relax,-8.574,,6.923,9.0,False
BN,20627,standard,-8.549,3.4,7.481,1.0,True
BN,20627,fine_relax,-8.519,,7.481,8.0,False
BN,20627,static_lda,-9.468,3.5,7.605,1.0,True
BN,20625,static,-8.513,5.9,6.652,1.0,True
BN,20625,coarse_relax,-8.541,,6.195,15.0,False
BN,20625,standard,-8.51,5.9,6.589,1.0,True
BN,20625,fine_relax,-8.49,,6.589,8.0,False
BN,20625,static_lda,-9.471,5.8,6.545,1.0,True
BN,20628,coarse_relax,-8.432,,7.752,13.0,False
BN,20628,standard,-8.426,3.3,8.894,1.0,True
BN,20628,fine_relax_1,-8.366,,8.516,20.0,False
BN,20628,fine_relax,-8.41,2.9,8.894,9.0,True
BN,20628,static_0,,,,0.0,False
BN,20628,static,,,,,True
BN,1108152,relaxation_0,-7.122,0.0,8.811,60.0,False
BN,1108152,relaxation,-7.134,0.0,8.629,9.0,True
BN,1108152,static,-7.131,0.0,8.629,1.0,True
BN,1106039,relaxation,-6.958,1.7,5.292,3.0,True
BN,1106039,static,-6.958,1.6,5.292,1.0,True
BN,1234835,relaxation,-6.957,1.7,5.289,3.0,True
BN,1234835,static,-6.958,1.6,5.289,1.0,True
BN,5428,relaxation,-6.231,0.0,5.824,3.0,True
BN,5428,static,-6.229,0.0,5.824,1.0,True
BN,5428,coarse_relax_2,-6.838,,4.746,20.0,False
BN,5428,coarse_relax_1,-6.455,,5.684,20.0,False
BN,5428,coarse_relax,-7.87,,5.156,14.0,False
BN,5428,standard,-8.696,4.3,5.747,1.0,True
BN,5428,fine_relax,-8.623,,5.747,5.0,False
BN,5428,relaxation_lda_1,-8.5,0.0,7.702,30.0,False
BN,5428,relaxation_lda_2,-8.541,0.0,8.609,11.0,False
BN,5428,relaxation_lda,-8.543,0.0,8.603,3.0,True
BN,5428,static_lda,-8.542,0.0,8.603,1.0,True
BN,306854,initialize,-3.212,0.0,15.46,1.0,True
